hs_edition,hs_code,description,parent_code
2007,860500,"Railway or tramway coaches; passenger coaches, luggage vans, post office coaches and other special purpose railway or tramway coaches, not self-propelled (excluding those of heading no. 8604)",8605
2007,860610,"Railway or tramway goods vans and wagons; tank wagons and the like, not self-propelled",8606
2007,860630,"Railway or tramway goods vans and wagons; self-discharging, not self-propelled, excluding those of item no. 8606.10",8606
2007,860691,"Railway or tramway goods vans and wagons; covered and closed, not self-propelled",8606
2007,860692,"Railway or tramway goods vans and wagons; open, with non-removable sides of a height exceeding 60cm, not self-propelled",8606
2007,860699,"Railway or tramway goods vans and wagons; n.e.c. in heading no. 8606, not self-propelled",8606
2007,860711,"Railway or tramway locomotives or rolling stock; parts, driving bogies and bissel-bogies",8607
2007,860712,"Railway or tramway locomotives or rolling stock; parts, bogies and bissel-bogies (excluding driving bogies and bissel-bogies)",8607
2007,860719,"Railway or tramway locomotives or rolling stock; parts, axles and wheels, and parts thereof",8607
2007,860721,"Railway or tramway locomotives or rolling stock; parts, air brakes and parts thereof",8607
2007,860729,"Railway or tramway locomotives or rolling stock; parts, brakes (other than air brakes) and parts thereof",8607
2007,860730,"Railway or tramway locomotives or rolling stock; parts, hooks and other coupling devices, buffers and parts thereof",8607
2007,860791,Railway or tramway locomotives; parts n.e.c. in heading no. 8607,8607
2007,860799,Railway or tramway rolling stock; parts n.e.c. in heading no. 8607,8607
2007,860800,"Railway or tramway track fixtures and fittings; mechanical (including electro-mechanical) signalling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or airfields; parts thereof",8608
2007,860900,Containers; (including containers for transport of fluids) specially designed and equipped for carriage by one or more modes of transport,8609
2007,870110,Tractors; pedestrian controlled,8701
2007,870120,"Tractors; road, for semi-trailers",8701
2007,870130,Tractors; track-laying,8701
2007,870190,Tractors; n.e.c. in heading no 8701 (other than tractors of heading no 8709),8701
2007,870210,"Vehicles; public transport type (carries 10 or more passengers), compression-ignition internal combustion piston engine (diesel or semi-diesel)",8702
2007,870290,"Vehicles; public transport type (carries 10 or more passengers), other than compression-ignition internal combustion piston engine (diesel or semi-diesel)",8702
2007,870310,"Vehicles; specially designed for travelling on snow, golf cars and similar vehicles",8703
2007,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",8703
2007,870322,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc",8703
2007,870323,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1500cc but not exceeding 3000cc",8703
2007,870324,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 3000cc",8703
2007,870331,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity not exceeding 1500cc",8703
2007,870332,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity exceeding 1500cc but not exceeding 2500cc",8703
2007,870333,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity exceeding 2500cc",8703
2007,870390,"Vehicles; for transport of persons (other than those of heading no. 8702) n.e.c. in heading no. 8703, including station wagons and racing cars",8703
2007,870410,"Vehicles; dumpers, designed for off-highway use, for transport of goods",8704
2007,870421,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), for transport of goods, (of a gvw not exceeding 5 tonnes), n.e.c. in item no 8704.1",8704
2007,870422,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), for transport of goods, (of a g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes), n.e.c. in item no 8704.1",8704
2007,870423,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), for transport of goods, (of a g.v.w. exceeding 20 tonnes), n.e.c. in item no 8704.1",8704
2007,870431,"Vehicles; spark-ignition internal combustion piston engine, for transport of goods, (of a g.v.w. not exceeding 5 tonnes), n.e.c. in item no 8704.1",8704
2007,870432,"Vehicles; spark-ignition internal combustion piston engine, for transport of goods, (of a g.v.w. exceeding 5 tonnes), n.e.c. in item no 8704.1",8704
2007,870490,"Vehicles; for transport of goods, n.e.c. in heading no. 8704",8704
2007,870510,Vehicles; crane lorries,8705
2007,870520,Vehicles; mobile drilling derricks,8705
2007,870530,Vehicles; fire fighting vehicles,8705
2007,870540,Vehicles; concrete-mixer lorries,8705
2007,870590,"Vehicles; break-down lorries, road-sweepers, spraying lorries, mobile workshops, mobile radiological units, and other special purpose vehicles n.e.c. in heading no. 8705",8705
2007,870600,"Chassis; fitted with engines, for the motor vehicles of heading no. 8701 to 8705",8706
2007,870710,Vehicles; bodies (including cabs) for the motor vehicles of heading no. 8703,8707
2007,870790,"Vehicles; bodies (including cabs) for the motor vehicles of heading no. 8701, 8702, 8704 or 8705",8707
2007,870810,"Vehicles; bumpers and parts thereof, for the vehicles of heading no. 8701 to 8705",8708
2007,870821,"Vehicles; parts of bodies, safety seat belts",8708
2007,870829,"Vehicles; parts and accessories, of bodies, other than safety seat belts",8708
2007,870830,"Vehicle parts; brakes, servo-brakes and parts thereof",8708
2007,870840,Vehicle parts; gear boxes and parts thereof,8708
2007,870850,"Vehicle parts; drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof",8708
2007,870870,Vehicle parts; road wheels and parts and accessories thereof,8708
2007,870880,Vehicle parts; suspension systems and parts thereof (including shock-absorbers),8708
2007,870891,Vehicle parts; radiators and parts thereof,8708
2007,870892,Vehicle parts; silencers (mufflers) and exhaust pipes; parts thereof,8708
2007,870893,Vehicle parts; clutches and parts thereof,8708
2007,870894,"Vehicle parts; steering wheels, steering columns and steering boxes; parts thereof",8708
2007,870895,Vehicle parts; safety airbags with inflater system; parts thereof,8708
2007,870899,Vehicle parts and accessories; n.e.c. in heading no. 8708,8708
2007,870911,"Vehicles; electrical, self-propelled, (not fitted with lifting or handling equipment), of the type used for short distance transport of goods in factories, warehouses, dock areas or airports",8709
2007,870919,"Vehicles; (not electrical), self-propelled, without handling equipment, used for short distance transport of goods in factories, airports and such, and tractors of the type used on railway station platforms",8709
2007,870990,Vehicles; parts of the vehicles of heading no. 8709,8709
2007,871000,"Tanks and other armoured fighting vehicles; motorised, whether or not fitted with weapons, and parts of such vehicles",8710
2007,871110,"Motorcycles (including mopeds) and cycles; fitted with an auxiliary motor, with reciprocating internal combustion piston engine not exceeding 50cc, with or without side-cars; side-cars",8711
2007,871120,"Motorcycles (including mopeds) and cycles; fitted with an auxiliary motor, reciprocating internal combustion piston engine, of cylinder capacity exceeding 50cc but not exceeding 250cc, with or without side-cars; side-cars",8711
2007,871130,"Motorcycles (including mopeds) and cycles; fitted with an auxiliary motor, reciprocating internal combustion piston engine, of cylinder capacity exceeding 250cc but not exceeding 500cc, with or without side-cars; side-cars",8711
2007,871140,"Motorcycles (including mopeds) and cycles; fitted with auxiliary motor, reciprocating internal combustion piston engine of cylinder capacity exceeding 500cc but not exceeding 800cc, with or without sidecars; side-cars",8711
2007,871150,"Motorcycles (including mopeds) and cycles; fitted with auxiliary motor, with reciprocating internal combustion piston engine of a cylinder capacity exceeding 800cc, with or without side-cars; side-cars",8711
2007,871190,"Motorcycles (including mopeds) and cycles; n.e.c. in heading no. 8711, fitted with auxiliary motor, with or without side-cars; side-cars",8711
2007,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",8712
